taxon	int_1	int_2	int_3	int_4	int_5
t282	1	0	0	0	0
t283	1	0	0	0	0
t284	1	0	0	0	0
t289	1	0	0	0	0
t290	1	0	0	0	0
t291	1	0	0	0	0
t292	1	0	0	0	0
t296	1	0	0	0	0
t297	1	0	0	0	0
t303	1	0	0	0	0
t317	1	0	0	0	0
t320	1	0	0	0	0
t321	1	0	0	0	0
t322	1	0	0	0	0
t328	1	0	0	0	0
t330	1	0	0	0	0
t331	1	0	0	0	0
t332	1	0	0	0	0
t333	1	0	0	0	0
t334	1	0	0	0	0
t335	1	0	0	0	0
t338	1	0	0	0	0
t339	1	0	0	0	0
t340	1	0	0	0	0
t343	1	0	0	0	0
t347	1	0	0	0	0
t354	1	0	0	0	0
t356	1	0	0	0	0
t357	1	0	0	0	0
t358	1	0	0	0	0
t359	1	0	0	0	0
t360	1	0	0	0	0
t361	1	0	0	0	0
t362	1	0	0	0	0
t363	1	0	0	0	0
t366	1	0	0	0	0
t367	1	0	0	0	0
t368	1	0	0	0	0
t369	1	0	0	0	0
t371	1	0	0	0	0
t372	1	0	0	0	0
t374	1	0	0	0	0
t376	1	0	0	0	0
t377	1	0	0	0	0
t379	1	0	0	0	0
t381	1	0	0	0	0
t382	1	0	0	0	0
t383	1	0	0	0	0
t384	1	0	0	0	0
t389	1	0	0	0	0
t390	1	0	0	0	0
t391	1	0	0	0	0
t395	1	0	0	0	0
t400	1	0	0	0	0
t407	1	0	0	0	0
t408	1	0	0	0	0
t413	1	0	0	0	0
t414	1	0	0	0	0
t415	1	0	0	0	0
t416	1	0	0	0	0
t425	1	0	0	0	0
t427	1	0	0	0	0
t433	1	0	0	0	0
t434	1	0	0	0	0
t436	1	0	0	0	0
t441	1	0	0	0	0
t451	1	0	0	0	0
t454	1	0	0	0	0
t456	1	0	0	0	0
