taxon	int_1	int_2	int_3	int_4	int_5
t484	1	0	0	0	0
t486	1	0	0	0	0
t487	1	0	0	0	0
t489	1	0	0	0	0
t490	1	0	0	0	0
t495	1	0	0	0	0
t496	1	0	0	0	0
t498	1	0	0	0	0
t499	1	0	0	0	0
t500	1	0	0	0	0
t504	1	0	0	0	0
t505	1	0	0	0	0
t508	1	0	0	0	0
t509	1	0	0	0	0
t515	1	0	0	0	0
t517	1	0	0	0	0
t518	1	0	0	0	0
t521	0	1	1	0	0
t523	0	1	0	0	0
t524	1	0	0	0	0
t525	1	0	0	0	0
t526	1	0	0	0	0
t531	1	0	0	0	0
t532	1	0	0	0	0
t535	1	0	0	0	0
t536	0	1	0	0	0
t537	1	0	0	0	0
t539	1	0	0	0	0
t540	1	0	0	0	0
t541	1	0	0	0	0
t543	1	0	0	0	0
t548	1	0	0	0	0
t549	1	0	0	0	0
t551	1	0	0	0	0
t552	1	0	0	0	0
t557	1	0	0	0	0
t558	1	0	0	0	0
t559	1	0	0	0	0
t563	1	0	0	0	0
t564	1	0	0	0	0
t566	1	0	0	0	0
t568	1	0	0	0	0
t569	1	0	0	0	0
t570	1	0	0	0	0
t571	1	0	0	0	0
t572	1	0	0	0	0
t577	1	0	0	0	0
t582	1	0	0	0	0
t584	1	0	0	0	0
t587	1	0	0	0	0
t588	1	0	0	0	0
t590	1	0	0	0	0
t593	1	0	0	0	0
t596	1	0	0	0	0
t601	1	0	0	0	0
t602	1	0	0	0	0
t603	1	0	0	0	0
t604	1	0	0	0	0
t605	1	0	0	0	0
t607	1	0	0	0	0
t608	1	0	0	0	0
t618	1	0	0	0	0
t619	1	0	0	0	0
t621	1	0	0	0	0
t622	1	0	0	0	0
t625	1	0	0	0	0
t630	1	0	0	0	0
t633	1	0	0	0	0
t635	1	0	0	0	0
t638	1	0	0	0	0
t653	1	0	0	0	0
t654	1	0	0	0	0
t656	1	0	0	0	0
t658	1	0	0	0	0
t660	1	0	0	0	0
t663	1	0	0	0	0
t664	1	0	0	0	0
t665	1	0	0	0	0
t673	1	0	0	0	0
t676	1	0	0	0	0
t677	1	0	0	0	0
t678	1	0	0	0	0
t679	1	0	0	0	0
t682	1	0	0	0	0
t683	1	0	0	0	0
t684	1	0	0	0	0
t686	1	0	0	0	0
t688	1	0	0	0	0
t689	1	0	0	0	0
t693	1	0	0	0	0
t694	1	0	0	0	0
t697	1	0	0	0	0
t698	1	0	0	0	0
t699	1	0	0	0	0
t702	1	0	0	0	0
t707	1	0	0	0	0
t713	1	0	0	0	0
t714	1	0	0	0	0
t717	1	0	0	0	0
t718	1	0	0	0	0
t719	1	0	0	0	0
t721	1	0	0	0	0
t724	1	0	0	0	0
t730	1	0	0	0	0
t731	1	0	0	0	0
t732	1	0	0	0	0
t737	1	0	0	0	0
t738	1	0	0	0	0
